index;x;y;z
737;-0.017609;0.829498;0.018707
738;0.003647;0.750687;0.008026
739;-0.081558;0.963989;-0.075317
740;-0.073624;1.005859;-0.036530
741;-0.034073;0.913055;0.073669
742;-0.063538;0.862869;0.116837
743;0.072479;0.901703;-0.107361
744;0.114059;1.070587;-0.214417
745;0.359177;1.485382;-0.157974
746;0.220612;1.432343;-0.366058
747;0.307571;1.352982;-0.392044
748;0.040497;1.197052;-0.152283
749;-0.228210;1.566757;0.232498
750;-0.580429;1.434204;0.345245
751;-0.426147;1.194443;0.085083
752;-0.111404;1.185715;-0.116013
753;-0.079941;1.068420;0.030838
754;-0.083847;0.807541;-0.028397
755;-0.170395;0.479675;0.086670
756;-0.237640;0.193512;0.210739
757;-0.214020;0.176437;0.171677
758;-0.208923;0.152618;-0.163422
759;0.149918;0.661804;-1.003082
760;0.268326;2.081131;-1.388962
761;-0.050354;1.486404;-0.748016
762;-0.172195;0.809158;-0.227844
763;-0.120926;0.953644;0.172943
764;-0.475739;1.693146;-0.057083
765;-0.236160;0.354935;0.429474
